diagnosticRelatedGroup,effectiveDate,weight,geometricMeanLengthOfStay,lowVolumeDrg,arithmeticMeanLengthOfStay,postAcuteCare,specialPaymentPostAcuteCare,description
822,20201001,1.2516,1.8,,2.3,,,LYMPHOMA AND LEUKEMIA WITH
823,20201001,4.4971,10.3,,13.6,,,LYMPHOMA AND NON-ACUTE LEU
824,20201001,2.3627,5.3,,7.1,,,LYMPHOMA AND NON-ACUTE LEU
825,20201001,1.4007,2.4,,3.4,,,LYMPHOMA AND NON-ACUTE LEU
826,20201001,5.0368,9.9,,13.5,,,MYELOPROLIFERATIVE DISORDE
827,20201001,2.4976,4.9,,6.2,,,MYELOPROLIFERATIVE DISORDE
828,20201001,1.6777,2.8,,3.4,,,MYELOPROLIFERATIVE DISORDE
829,20201001,3.2057,6.2,,9.0,,,MYELOPROLIFERATIVE DISORDE
830,20201001,1.4765,2.3,,2.9,,,MYELOPROLIFERATIVE DISORDE
831,20201001,1.1211,3.4,,4.7,,,OTHER ANTEPARTUM DIAGNOSES
832,20201001,0.7798,2.5,,4.0,,,OTHER ANTEPARTUM DIAGNOSES
833,20201001,0.5360,1.9,,2.7,,,OTHER ANTEPARTUM DIAGNOSES
834,20201001,6.0501,10.0,,16.6,,,ACUTE LEUKEMIA WITHOUT MAJ
835,20201001,2.1137,4.2,,6.6,,,ACUTE LEUKEMIA WITHOUT MAJ
836,20201001,1.1696,2.7,,3.9,,,ACUTE LEUKEMIA WITHOUT MAJ
837,20201001,5.6991,11.5,,17.1,,,CHEMOTHERAPY WITH ACUTE LE
838,20201001,2.2588,5.5,,7.3,,,CHEMOTHERAPY WITH ACUTE LE
839,20201001,1.4863,4.4,,4.9,,,CHEMOTHERAPY WITH ACUTE LE
840,20201001,3.2157,6.7,,9.6,Y,,LYMPHOMA AND NON-ACUTE LEU
841,20201001,1.6208,4.0,,5.4,Y,,LYMPHOMA AND NON-ACUTE LEU
842,20201001,1.0953,2.8,,3.6,Y,,LYMPHOMA AND NON-ACUTE LEU
843,20201001,1.9029,5.3,,7.2,,,OTHER MYELOPROLIFERATIVE D
844,20201001,1.1805,3.5,,4.7,,,OTHER MYELOPROLIFERATIVE D
845,20201001,0.8474,2.6,,3.4,,,OTHER MYELOPROLIFERATIVE D
846,20201001,2.6699,5.9,,7.9,,,CHEMOTHERAPY WITHOUT ACUTE
847,20201001,1.3352,3.6,,4.1,,,CHEMOTHERAPY WITHOUT ACUTE
848,20201001,1.0290,3.0,,3.5,,,CHEMOTHERAPY WITHOUT ACUTE
849,20201001,2.4875,6.2,,9.3,,,RADIOTHERAPY
853,20201001,4.9446,9.6,,12.5,Y,,INFECTIOUS AND PARASITIC D
854,20201001,2.0944,5.3,,6.6,Y,,INFECTIOUS AND PARASITIC D
855,20201001,1.4950,3.3,,4.0,Y,,INFECTIOUS AND PARASITIC D
856,20201001,4.5457,9.0,,12.0,Y,,POSTOPERATIVE OR POST-TRAU
857,20201001,2.0347,5.2,,6.5,Y,,POSTOPERATIVE OR POST-TRAU
858,20201001,1.3484,3.5,,4.4,Y,,POSTOPERATIVE OR POST-TRAU
862,20201001,1.8788,5.0,,6.6,Y,,POSTOPERATIVE AND POST-TRA
863,20201001,0.9774,3.4,,4.2,Y,,POSTOPERATIVE AND POST-TRA
864,20201001,0.8750,2.7,,3.3,,,FEVER AND INFLAMMATORY CON
865,20201001,1.4789,3.9,,5.5,,,VIRAL ILLNESS WITH MCC
866,20201001,0.8372,2.7,,3.4,,,VIRAL ILLNESS WITHOUT MCC
867,20201001,2.2295,5.5,,7.6,Y,,OTHER INFECTIOUS AND PARAS
868,20201001,1.0584,3.5,,4.4,Y,,OTHER INFECTIOUS AND PARAS
869,20201001,0.7260,2.5,,3.0,Y,,OTHER INFECTIOUS AND PARAS
870,20201001,6.4248,12.4,,14.5,Y,,SEPTICEMIA OR SEVERE SEPSI
871,20201001,1.8682,4.8,,6.2,Y,,SEPTICEMIA OR SEVERE SEPSI
872,20201001,1.0216,3.5,,4.2,Y,,SEPTICEMIA OR SEVERE SEPSI
876,20201001,3.2613,7.0,,13.7,,,O.R. PROCEDURES WITH PRINC
880,20201001,0.8636,2.6,,3.7,,,ACUTE ADJUSTMENT REACTION
881,20201001,0.8014,3.9,,5.3,,,DEPRESSIVE NEUROSES
882,20201001,0.8230,3.2,,4.7,,,NEUROSES EXCEPT DEPRESSIVE
883,20201001,1.5783,5.1,,9.8,,,DISORDERS OF PERSONALITY A
884,20201001,1.4438,4.5,,7.3,Y,,ORGANIC DISTURBANCES AND I
885,20201001,1.2371,5.9,,8.8,,,PSYCHOSES
886,20201001,1.2215,4.3,,7.6,,,BEHAVIORAL AND DEVELOPMENT
887,20201001,1.0787,3.0,,4.7,,,OTHER MENTAL DISORDER DIAG
894,20201001,0.5475,2.0,,2.7,,,"ALCOHOL, DRUG ABUSE OR DEP"
895,20201001,1.5920,8.9,,11.9,,,"ALCOHOL, DRUG ABUSE OR DEP"
896,20201001,1.7770,4.9,,7.0,Y,,"ALCOHOL, DRUG ABUSE OR DEP"
897,20201001,0.8255,3.4,,4.3,Y,,"ALCOHOL, DRUG ABUSE OR DEP"
901,20201001,4.2622,8.8,,12.9,,,WOUND DEBRIDEMENTS FOR INJ
902,20201001,1.9624,4.8,,6.6,,,WOUND DEBRIDEMENTS FOR INJ
903,20201001,1.1344,2.6,,3.4,,,WOUND DEBRIDEMENTS FOR INJ
904,20201001,3.7214,7.1,,10.6,,,SKIN GRAFTS FOR INJURIES W
905,20201001,1.6466,3.3,,4.3,,,SKIN GRAFTS FOR INJURIES W
906,20201001,1.7938,2.8,,4.5,,,HAND PROCEDURES FOR INJURI
907,20201001,3.9571,6.9,,9.6,Y,,OTHER O.R. PROCEDURES FOR
908,20201001,2.0404,3.9,,5.2,Y,,OTHER O.R. PROCEDURES FOR
909,20201001,1.3746,2.4,,2.9,Y,,OTHER O.R. PROCEDURES FOR
913,20201001,1.6364,3.7,,5.5,,,TRAUMATIC INJURY WITH MCC
914,20201001,0.8886,2.5,,3.2,,,TRAUMATIC INJURY WITHOUT M
915,20201001,1.6976,3.7,,5.0,,,ALLERGIC REACTIONS WITH MC
916,20201001,0.6573,1.8,,2.2,,,ALLERGIC REACTIONS WITHOUT
917,20201001,1.4775,3.5,,4.9,Y,,POISONING AND TOXIC EFFECT
918,20201001,0.7911,2.3,,3.1,Y,,POISONING AND TOXIC EFFECT
919,20201001,1.8344,4.2,,6.0,,,COMPLICATIONS OF TREATMENT
920,20201001,1.0273,2.9,,3.8,,,COMPLICATIONS OF TREATMENT
921,20201001,0.6914,2.1,,2.6,,,COMPLICATIONS OF TREATMENT
922,20201001,1.5876,4.1,,6.3,,,"OTHER INJURY, POISONING AN"
923,20201001,0.9304,2.7,,4.3,,,"OTHER INJURY, POISONING AN"
927,20201001,21.0309,26.0,,35.4,,,EXTENSIVE BURNS OR FULL TH
928,20201001,6.5262,11.7,,16.4,,,FULL THICKNESS BURN WITH S
929,20201001,3.0089,5.9,,7.9,,,FULL THICKNESS BURN WITH S
933,20201001,2.2576,2.4,,4.1,,,EXTENSIVE BURNS OR FULL TH
934,20201001,1.9403,4.3,,6.8,,,FULL THICKNESS BURN WITHOU
935,20201001,1.9333,3.6,,5.5,,,NON-EXTENSIVE BURNS
939,20201001,3.3862,6.6,,10.0,,,O.R. PROCEDURES WITH DIAGN
940,20201001,2.2176,3.5,,4.9,,,O.R. PROCEDURES WITH DIAGN
941,20201001,1.9247,2.2,,2.8,,,O.R. PROCEDURES WITH DIAGN
945,20201001,1.4847,5.0,,7.1,Y,,REHABILITATION WITH CC/MCC
946,20201001,1.1272,3.2,,4.3,Y,,REHABILITATION WITHOUT CC/
947,20201001,1.1901,3.5,,4.8,Y,,SIGNS AND SYMPTOMS WITH MC
948,20201001,0.7856,2.6,,3.3,Y,,SIGNS AND SYMPTOMS WITHOUT
949,20201001,1.1071,4.3,,6.1,,,AFTERCARE WITH CC/MCC
950,20201001,0.7389,3.0,,4.3,,,AFTERCARE WITHOUT CC/MCC
951,20201001,0.5582,1.8,,2.6,,,OTHER FACTORS INFLUENCING
955,20201001,6.2880,7.3,,11.1,,,CRANIOTOMY FOR MULTIPLE SI
956,20201001,3.8488,6.0,,7.4,Y,,"LIMB REATTACHMENT, HIP AND"
957,20201001,7.4208,9.1,,13.1,,,OTHER O.R. PROCEDURES FOR
958,20201001,4.2054,6.7,,8.2,,,OTHER O.R. PROCEDURES FOR
959,20201001,2.7342,4.2,,5.1,,,OTHER O.R. PROCEDURES FOR
963,20201001,2.7242,5.2,,7.6,,,OTHER MULTIPLE SIGNIFICANT
964,20201001,1.4884,3.9,,4.9,,,OTHER MULTIPLE SIGNIFICANT
965,20201001,0.9129,2.6,,3.2,,,OTHER MULTIPLE SIGNIFICANT
969,20201001,5.7874,11.1,,15.5,,,HIV WITH EXTENSIVE O.R. PR
970,20201001,2.9451,6.8,,9.2,,,HIV WITH EXTENSIVE O.R. PR
974,20201001,2.6857,6.3,,8.8,,,HIV WITH MAJOR RELATED CON
975,20201001,1.2791,4.0,,5.3,,,HIV WITH MAJOR RELATED CON
976,20201001,0.9491,3.0,,4.4,,,HIV WITH MAJOR RELATED CON
977,20201001,1.3208,3.6,,5.0,,,HIV WITH OR WITHOUT OTHER
981,20201001,4.6078,8.4,,11.7,Y,,EXTENSIVE O.R. PROCEDURES
982,20201001,2.5412,4.7,,6.2,Y,,EXTENSIVE O.R. PROCEDURES
983,20201001,1.6548,2.3,,3.0,Y,,EXTENSIVE O.R. PROCEDURES
987,20201001,3.2621,7.7,,10.4,Y,Y,NON-EXTENSIVE O.R. PROCEDU
988,20201001,1.6807,4.3,,5.7,Y,Y,NON-EXTENSIVE O.R. PROCEDU
989,20201001,1.1159,2.3,,3.0,Y,Y,NON-EXTENSIVE O.R. PROCEDU
998,20201001,0.0000,0.0,,0.0,,,PRINCIPAL DIAGNOSIS INVALI
999,20201001,0.0000,0.0,,0.0,,,UNGROUPABLE
