diagnosticRelatedGroup,effectiveDate,weight,geometricMeanLengthOfStay,lowVolumeDrg,arithmeticMeanLengthOfStay,postAcuteCare,specialPaymentPostAcuteCare,description
820,20181001,5.4437,10.9,,15.2,,,LYMPHOMA & LEUKEMIA W MAJO
821,20181001,2.3943,4.3,,6.1,,,LYMPHOMA & LEUKEMIA W MAJO
822,20181001,1.2098,1.9,,2.4,,,LYMPHOMA & LEUKEMIA W MAJO
823,20181001,4.5246,10.4,,13.8,,,LYMPHOMA & NON-ACUTE LEUKE
824,20181001,2.1944,5.3,,7.1,,,LYMPHOMA & NON-ACUTE LEUKE
825,20181001,1.3590,2.5,,3.5,,,LYMPHOMA & NON-ACUTE LEUKE
826,20181001,4.9479,9.9,,12.7,,,MYELOPROLIF DISORD OR POOR
827,20181001,2.2517,4.7,,6.1,,,MYELOPROLIF DISORD OR POOR
828,20181001,1.6354,3.0,,3.7,,,MYELOPROLIF DISORD OR POOR
829,20181001,3.1097,6.4,,9.6,,,MYELOPROLIFERATIVE DISORDE
830,20181001,1.4188,2.6,,3.2,,,MYELOPROLIFERATIVE DISORDE
831,20181001,1.0281,3.2,,4.5,,,OTHER ANTEPARTUM DIAGNOSES
832,20181001,0.7188,2.5,,3.6,,,OTHER ANTEPARTUM DIAGNOSES
833,20181001,0.4803,1.9,,2.5,,,OTHER ANTEPARTUM DIAGNOSES
834,20181001,5.5078,10.0,,16.5,,,ACUTE LEUKEMIA W/O MAJOR O
835,20181001,2.1360,4.5,,7.1,,,ACUTE LEUKEMIA W/O MAJOR O
836,20181001,1.2126,2.6,,3.9,,,ACUTE LEUKEMIA W/O MAJOR O
837,20181001,5.3741,12.8,,18.3,,,"CHEMO W ACUTE LEUKEMIA AS "
838,20181001,2.3526,5.8,,7.8,,,"CHEMO W ACUTE LEUKEMIA AS "
839,20181001,1.2559,4.5,,4.9,,,"CHEMO W ACUTE LEUKEMIA AS "
840,20181001,3.2929,7.0,,10.0,Y,,LYMPHOMA & NON-ACUTE LEUKE
841,20181001,1.6348,4.2,,5.7,Y,,LYMPHOMA & NON-ACUTE LEUKE
842,20181001,1.1211,2.9,,3.8,Y,,LYMPHOMA & NON-ACUTE LEUKE
843,20181001,1.8460,5.3,,7.3,,,OTHER MYELOPROLIF DIS OR P
844,20181001,1.1788,3.7,,4.9,,,OTHER MYELOPROLIF DIS OR P
845,20181001,0.8662,2.6,,3.4,,,OTHER MYELOPROLIF DIS OR P
846,20181001,2.8179,6.2,,8.7,,,CHEMOTHERAPY W/O ACUTE LEU
847,20181001,1.3265,3.6,,4.1,,,CHEMOTHERAPY W/O ACUTE LEU
848,20181001,0.9326,2.9,,3.3,,,CHEMOTHERAPY W/O ACUTE LEU
849,20181001,1.9702,5.0,,7.0,,,"RADIOTHERAPY              "
853,20181001,5.0571,9.9,,12.8,Y,,INFECTIOUS & PARASITIC DIS
854,20181001,2.2028,5.7,,7.1,Y,,INFECTIOUS & PARASITIC DIS
855,20181001,1.5600,3.6,,4.5,Y,,INFECTIOUS & PARASITIC DIS
856,20181001,4.4883,8.9,,12.0,Y,,POSTOPERATIVE OR POST-TRAU
857,20181001,2.0567,5.4,,6.7,Y,,POSTOPERATIVE OR POST-TRAU
858,20181001,1.3801,3.7,,4.5,Y,,POSTOPERATIVE OR POST-TRAU
862,20181001,1.8277,5.0,,6.6,Y,,POSTOPERATIVE & POST-TRAUM
863,20181001,0.9848,3.5,,4.3,Y,,POSTOPERATIVE & POST-TRAUM
864,20181001,0.8643,2.8,,3.4,,,FEVER AND INFLAMMATORY CON
865,20181001,1.3822,3.9,,5.3,,,"VIRAL ILLNESS W MCC       "
866,20181001,0.8204,2.7,,3.4,,,"VIRAL ILLNESS W/O MCC     "
867,20181001,2.1329,5.6,,7.6,Y,,OTHER INFECTIOUS & PARASIT
868,20181001,1.0769,3.6,,4.6,Y,,OTHER INFECTIOUS & PARASIT
869,20181001,0.7679,2.7,,3.3,Y,,OTHER INFECTIOUS & PARASIT
870,20181001,6.2953,12.4,,14.4,Y,,SEPTICEMIA OR SEVERE SEPSI
871,20181001,1.8564,4.8,,6.3,Y,,SEPTICEMIA OR SEVERE SEPSI
872,20181001,1.0529,3.7,,4.4,Y,,SEPTICEMIA OR SEVERE SEPSI
876,20181001,3.3014,7.2,,14.8,,,O.R. PROCEDURE W PRINCIPAL
880,20181001,0.8111,2.6,,3.6,,,"ACUTE ADJUSTMENT REACTION "
881,20181001,0.7585,3.8,,5.0,,,"DEPRESSIVE NEUROSES       "
882,20181001,0.7750,3.2,,4.4,,,NEUROSES EXCEPT DEPRESSIVE
883,20181001,1.3199,4.8,,8.0,,,DISORDERS OF PERSONALITY &
884,20181001,1.3479,4.3,,6.7,Y,,ORGANIC DISTURBANCES & INT
885,20181001,1.1961,5.8,,8.2,,,"PSYCHOSES                 "
886,20181001,0.9887,3.7,,6.3,,,BEHAVIORAL & DEVELOPMENTAL
887,20181001,1.0645,3.0,,4.7,,,OTHER MENTAL DISORDER DIAG
894,20181001,0.5169,2.1,,2.9,,,ALCOHOL/DRUG ABUSE OR DEPE
895,20181001,1.4328,8.6,,11.5,,,ALCOHOL/DRUG ABUSE OR DEPE
896,20181001,1.7468,4.9,,6.9,Y,,ALCOHOL/DRUG ABUSE OR DEPE
897,20181001,0.8208,3.4,,4.3,Y,,ALCOHOL/DRUG ABUSE OR DEPE
901,20181001,4.4649,9.2,,13.7,,,WOUND DEBRIDEMENTS FOR INJ
902,20181001,1.9204,4.9,,6.6,,,WOUND DEBRIDEMENTS FOR INJ
903,20181001,1.1639,2.9,,3.7,,,WOUND DEBRIDEMENTS FOR INJ
904,20181001,3.2260,6.7,,9.8,,,SKIN GRAFTS FOR INJURIES W
905,20181001,1.7692,3.5,,4.8,,,SKIN GRAFTS FOR INJURIES W
906,20181001,1.8432,2.8,,4.7,,,HAND PROCEDURES FOR INJURI
907,20181001,4.2161,7.2,,10.2,Y,,"OTHER O.R. PROCEDURES FOR "
908,20181001,1.9928,4.0,,5.2,Y,,"OTHER O.R. PROCEDURES FOR "
909,20181001,1.3254,2.5,,3.1,Y,,"OTHER O.R. PROCEDURES FOR "
913,20181001,1.4719,3.6,,5.2,,,"TRAUMATIC INJURY W MCC    "
914,20181001,0.8378,2.5,,3.2,,,"TRAUMATIC INJURY W/O MCC  "
915,20181001,1.6769,3.7,,4.9,,,"ALLERGIC REACTIONS W MCC  "
916,20181001,0.6353,1.8,,2.2,,,ALLERGIC REACTIONS W/O MCC
917,20181001,1.4737,3.5,,4.8,Y,,"POISONING & TOXIC EFFECTS "
918,20181001,0.7787,2.3,,3.1,Y,,"POISONING & TOXIC EFFECTS "
919,20181001,1.8243,4.3,,6.0,,,COMPLICATIONS OF TREATMENT
920,20181001,1.0031,2.9,,3.8,,,COMPLICATIONS OF TREATMENT
921,20181001,0.7066,2.2,,2.7,,,COMPLICATIONS OF TREATMENT
922,20181001,1.5584,3.8,,5.6,,,"OTHER INJURY, POISONING & "
923,20181001,0.8698,2.7,,3.9,,,"OTHER INJURY, POISONING & "
927,20181001,18.3845,22.2,,29.0,,,EXTENSIVE BURNS OR FULL TH
928,20181001,5.8756,10.7,,15.0,,,FULL THICKNESS BURN W SKIN
929,20181001,2.9722,5.8,,7.9,,,FULL THICKNESS BURN W SKIN
933,20181001,2.8603,2.6,,4.5,,,EXTENSIVE BURNS OR FULL TH
934,20181001,1.8335,4.2,,6.0,,,FULL THICKNESS BURN W/O SK
935,20181001,1.8217,3.4,,5.3,,,"NON-EXTENSIVE BURNS       "
939,20181001,3.2787,6.5,,9.4,,,O.R. PROC W DIAGNOSES OF O
940,20181001,2.1745,3.7,,5.0,,,O.R. PROC W DIAGNOSES OF O
941,20181001,1.8514,2.3,,3.0,,,O.R. PROC W DIAGNOSES OF O
945,20181001,1.3649,9.4,,11.6,Y,,"REHABILITATION W CC/MCC   "
946,20181001,1.0427,7.1,,7.9,Y,,"REHABILITATION W/O CC/MCC "
947,20181001,1.2056,3.5,,4.8,Y,,"SIGNS & SYMPTOMS W MCC    "
948,20181001,0.7802,2.6,,3.3,Y,,"SIGNS & SYMPTOMS W/O MCC  "
949,20181001,1.1462,4.5,,6.4,,,"AFTERCARE W CC/MCC        "
950,20181001,0.7449,3.4,,4.8,,,"AFTERCARE W/O CC/MCC      "
951,20181001,0.7984,2.5,,3.4,,,"OTHER FACTORS INFLUENCING "
955,20181001,6.0969,7.4,,10.8,,,CRANIOTOMY FOR MULTIPLE SI
956,20181001,3.7838,6.1,,7.5,Y,,"LIMB REATTACHMENT, HIP & F"
957,20181001,7.5985,9.7,,13.6,,,"OTHER O.R. PROCEDURES FOR "
958,20181001,4.1798,7.0,,8.7,,,"OTHER O.R. PROCEDURES FOR "
959,20181001,2.4507,3.8,,4.7,,,"OTHER O.R. PROCEDURES FOR "
963,20181001,2.7950,5.3,,8.0,,,OTHER MULTIPLE SIGNIFICANT
964,20181001,1.4749,4.0,,4.9,,,OTHER MULTIPLE SIGNIFICANT
965,20181001,0.9743,2.7,,3.2,,,OTHER MULTIPLE SIGNIFICANT
969,20181001,5.5987,11.7,,15.9,,,HIV W EXTENSIVE O.R. PROCE
970,20181001,2.7877,6.5,,8.7,,,HIV W EXTENSIVE O.R. PROCE
974,20181001,2.7230,6.4,,9.0,,,HIV W MAJOR RELATED CONDIT
975,20181001,1.2899,4.1,,5.3,,,HIV W MAJOR RELATED CONDIT
976,20181001,0.9386,3.1,,3.9,,,HIV W MAJOR RELATED CONDIT
977,20181001,1.1699,3.4,,4.6,,,HIV W OR W/O OTHER RELATED
981,20181001,4.3705,8.4,,11.4,Y,,EXTENSIVE O.R. PROCEDURE U
982,20181001,2.4529,4.9,,6.5,Y,,EXTENSIVE O.R. PROCEDURE U
983,20181001,1.5691,2.5,,3.3,Y,,EXTENSIVE O.R. PROCEDURE U
987,20181001,3.3326,8.1,,10.8,Y,Y,NON-EXTENSIVE O.R. PROC UN
988,20181001,1.6931,4.4,,5.9,Y,Y,NON-EXTENSIVE O.R. PROC UN
989,20181001,1.0407,2.1,,2.8,Y,Y,NON-EXTENSIVE O.R. PROC UN
998,20181001,0.0000,0.0,,0.0,,,PRINCIPAL DIAGNOSIS INVALI
999,20181001,0.0000,0.0,,0.0,,,"UNGROUPABLE               "
