diagnosticRelatedGroup,effectiveDate,weight,geometricMeanLengthOfStay,lowVolumeDrg,arithmeticMeanLengthOfStay,postAcuteCare,specialPaymentPostAcuteCare,description
768,2023-10-01,1.2181,3.2,,4.0,,,VAGINAL DELIVERY WITH O.R.
769,2023-10-01,1.5439,3.3,,5.0,,,POSTPARTUM AND POST ABORTI
770,2023-10-01,0.7987,1.7,,2.0,,,"ABORTION WITH D&C, ASPIRAT"
776,2023-10-01,0.7167,2.4,,3.2,,,POSTPARTUM AND POST ABORTI
779,2023-10-01,0.9892,1.8,,2.8,,,ABORTION WITHOUT D&C
783,2023-10-01,1.7718,4.5,,6.9,,,CESAREAN SECTION WITH STER
784,2023-10-01,1.0241,3.1,,3.8,,,CESAREAN SECTION WITH STER
785,2023-10-01,0.8663,2.5,,2.8,,,CESAREAN SECTION WITH STER
786,2023-10-01,1.7495,4.3,,6.7,,,CESAREAN SECTION WITHOUT S
787,2023-10-01,1.0511,3.3,,4.1,,,CESAREAN SECTION WITHOUT S
788,2023-10-01,0.8550,2.7,,3.1,,,CESAREAN SECTION WITHOUT S
789,2023-10-01,1.8194,1.8,,1.8,,,"NEONATES, DIED OR TRANSFER"
790,2023-10-01,6.0001,17.9,,17.9,,,EXTREME IMMATURITY OR RESP
791,2023-10-01,4.0977,13.3,,13.3,,,PREMATURITY WITH MAJOR PRO
792,2023-10-01,2.4725,8.6,,8.6,,,PREMATURITY WITHOUT MAJOR
793,2023-10-01,4.2093,4.7,,4.7,,,FULL TERM NEONATE WITH MAJ
794,2023-10-01,1.4899,3.4,,3.4,,,NEONATE WITH OTHER SIGNIFI
795,2023-10-01,0.2017,3.1,,3.1,,,NORMAL NEWBORN
796,2023-10-01,1.4184,2.5,,4.5,,,VAGINAL DELIVERY WITH STER
797,2023-10-01,0.9959,2.4,,2.7,,,VAGINAL DELIVERY WITH STER
798,2023-10-01,0.8351,2.0,,2.2,,,VAGINAL DELIVERY WITH STER
799,2023-10-01,4.9546,7.7,,10.2,,,SPLENIC PROCEDURES WITH MC
800,2023-10-01,2.8177,4.2,,5.7,,,SPLENIC PROCEDURES WITH CC
801,2023-10-01,1.7897,2.3,,2.7,,,SPLENIC PROCEDURES WITHOUT
802,2023-10-01,3.4308,7.7,,10.8,,,OTHER O.R. PROCEDURES OF T
803,2023-10-01,1.8582,3.8,,5.3,,,OTHER O.R. PROCEDURES OF T
804,2023-10-01,1.2104,1.7,,2.3,,,OTHER O.R. PROCEDURES OF T
805,2023-10-01,1.0082,2.8,,3.8,,,VAGINAL DELIVERY WITHOUT S
806,2023-10-01,0.7467,2.3,,2.7,,,VAGINAL DELIVERY WITHOUT S
807,2023-10-01,0.6543,2.0,,2.2,,,VAGINAL DELIVERY WITHOUT S
808,2023-10-01,2.1901,5.3,,7.4,,,MAJOR HEMATOLOGICAL AND IM
809,2023-10-01,1.2044,3.4,,4.4,,,MAJOR HEMATOLOGICAL AND IM
810,2023-10-01,1.0045,2.5,,3.2,,,MAJOR HEMATOLOGICAL AND IM
811,2023-10-01,1.4036,3.8,,5.1,,,RED BLOOD CELL DISORDERS W
812,2023-10-01,0.9007,2.8,,3.6,,,RED BLOOD CELL DISORDERS W
813,2023-10-01,1.5600,3.7,,4.9,,,COAGULATION DISORDERS
814,2023-10-01,2.1281,4.8,,7.2,,,RETICULOENDOTHELIAL AND IM
815,2023-10-01,0.9942,3.0,,3.9,,,RETICULOENDOTHELIAL AND IM
816,2023-10-01,0.7102,2.3,,2.9,,,RETICULOENDOTHELIAL AND IM
817,2023-10-01,2.8168,4.3,,6.8,,,OTHER ANTEPARTUM DIAGNOSES
818,2023-10-01,1.4311,2.4,,3.0,,,OTHER ANTEPARTUM DIAGNOSES
819,2023-10-01,0.9072,1.9,,2.4,,,OTHER ANTEPARTUM DIAGNOSES
820,2023-10-01,6.0467,11.9,,17.2,,,LYMPHOMA AND LEUKEMIA WITH
821,2023-10-01,2.2321,3.6,,5.5,,,LYMPHOMA AND LEUKEMIA WITH
822,2023-10-01,1.2388,1.6,,2.0,,,LYMPHOMA AND LEUKEMIA WITH
823,2023-10-01,4.5019,10.5,,14.0,,,LYMPHOMA AND NON-ACUTE LEU
824,2023-10-01,2.2329,5.1,,7.0,,,LYMPHOMA AND NON-ACUTE LEU
825,2023-10-01,1.2914,2.2,,3.1,,,LYMPHOMA AND NON-ACUTE LEU
826,2023-10-01,4.6277,8.7,,11.8,,,MYELOPROLIFERATIVE DISORDE
827,2023-10-01,2.3172,4.2,,5.5,,,MYELOPROLIFERATIVE DISORDE
828,2023-10-01,1.6404,2.5,,3.1,,,MYELOPROLIFERATIVE DISORDE
829,2023-10-01,3.1538,6.1,,9.2,,,MYELOPROLIFERATIVE DISORDE
830,2023-10-01,1.5812,2.4,,3.1,,,MYELOPROLIFERATIVE DISORDE
831,2023-10-01,1.0753,3.3,,4.7,,,OTHER ANTEPARTUM DIAGNOSES
832,2023-10-01,0.7377,2.5,,3.9,,,OTHER ANTEPARTUM DIAGNOSES
833,2023-10-01,0.5118,1.9,,2.7,,,OTHER ANTEPARTUM DIAGNOSES
834,2023-10-01,5.5990,9.9,,16.3,,,ACUTE LEUKEMIA WITHOUT MAJ
835,2023-10-01,2.2355,4.6,,7.2,,,ACUTE LEUKEMIA WITHOUT MAJ
836,2023-10-01,1.4119,2.7,,3.9,,,ACUTE LEUKEMIA WITHOUT MAJ
837,2023-10-01,4.8440,10.9,,16.0,,,CHEMOTHERAPY WITH ACUTE LE
838,2023-10-01,2.0017,5.1,,6.6,,,CHEMOTHERAPY WITH ACUTE LE
839,2023-10-01,1.3031,4.2,,4.5,,,CHEMOTHERAPY WITH ACUTE LE
840,2023-10-01,3.1252,6.8,,9.9,Y,,LYMPHOMA AND NON-ACUTE LEU
841,2023-10-01,1.5735,4.0,,5.5,Y,,LYMPHOMA AND NON-ACUTE LEU
842,2023-10-01,1.0664,2.7,,3.5,Y,,LYMPHOMA AND NON-ACUTE LEU
843,2023-10-01,1.8606,5.4,,7.4,,,OTHER MYELOPROLIFERATIVE D
844,2023-10-01,1.1572,3.7,,5.0,,,OTHER MYELOPROLIFERATIVE D
845,2023-10-01,0.8649,2.7,,3.6,,,OTHER MYELOPROLIFERATIVE D
846,2023-10-01,2.4440,5.8,,7.9,,,CHEMOTHERAPY WITHOUT ACUTE
847,2023-10-01,1.2126,3.7,,4.2,,,CHEMOTHERAPY WITHOUT ACUTE
848,2023-10-01,0.8362,2.7,,3.2,,,CHEMOTHERAPY WITHOUT ACUTE
849,2023-10-01,2.6914,6.9,,10.4,,,RADIOTHERAPY
853,2023-10-01,4.9993,9.9,,13.3,Y,,INFECTIOUS AND PARASITIC D
854,2023-10-01,2.0382,5.2,,6.6,Y,,INFECTIOUS AND PARASITIC D
855,2023-10-01,1.7018,3.7,,4.5,Y,,INFECTIOUS AND PARASITIC D
856,2023-10-01,4.4284,9.4,,12.5,Y,,POSTOPERATIVE OR POST-TRAU
857,2023-10-01,2.1357,5.4,,6.9,Y,,POSTOPERATIVE OR POST-TRAU
858,2023-10-01,1.2834,3.4,,4.1,Y,,POSTOPERATIVE OR POST-TRAU
862,2023-10-01,1.8420,5.1,,6.8,Y,,POSTOPERATIVE AND POST-TRA
863,2023-10-01,1.0055,3.5,,4.3,Y,,POSTOPERATIVE AND POST-TRA
864,2023-10-01,0.8828,2.7,,3.4,,,FEVER AND INFLAMMATORY CON
865,2023-10-01,1.6399,4.3,,6.3,,,VIRAL ILLNESS WITH MCC
866,2023-10-01,0.9177,2.8,,3.8,,,VIRAL ILLNESS WITHOUT MCC
867,2023-10-01,2.0923,5.5,,7.8,Y,,OTHER INFECTIOUS AND PARAS
868,2023-10-01,1.0855,3.7,,4.8,Y,,OTHER INFECTIOUS AND PARAS
869,2023-10-01,0.6907,2.5,,3.1,Y,,OTHER INFECTIOUS AND PARAS
870,2023-10-01,6.9649,13.5,,16.1,Y,,SEPTICEMIA OR SEVERE SEPSI
871,2023-10-01,1.9826,5.1,,6.9,Y,,SEPTICEMIA OR SEVERE SEPSI
872,2023-10-01,1.0299,3.6,,4.3,Y,,SEPTICEMIA OR SEVERE SEPSI
876,2023-10-01,3.7315,7.2,,17.7,,,O.R. PROCEDURES WITH PRINC
880,2023-10-01,0.9546,2.9,,4.4,,,ACUTE ADJUSTMENT REACTION
881,2023-10-01,0.9065,4.0,,5.9,,,DEPRESSIVE NEUROSES
882,2023-10-01,0.9393,3.5,,5.7,,,NEUROSES EXCEPT DEPRESSIVE
883,2023-10-01,1.8754,5.4,,11.4,,,DISORDERS OF PERSONALITY A
884,2023-10-01,1.7569,5.0,,9.2,Y,,ORGANIC DISTURBANCES AND I
885,2023-10-01,1.3664,6.4,,9.7,,,PSYCHOSES
886,2023-10-01,1.6817,5.4,,10.3,,,BEHAVIORAL AND DEVELOPMENT
887,2023-10-01,1.2956,3.3,,6.5,,,OTHER MENTAL DISORDER DIAG
894,2023-10-01,0.5745,2.1,,2.9,,,"ALCOHOL, DRUG ABUSE OR DEP"
895,2023-10-01,1.6088,8.3,,11.6,,,"ALCOHOL, DRUG ABUSE OR DEP"
896,2023-10-01,1.7781,5.0,,7.4,Y,,"ALCOHOL, DRUG ABUSE OR DEP"
897,2023-10-01,0.8556,3.4,,4.4,Y,,"ALCOHOL, DRUG ABUSE OR DEP"
901,2023-10-01,4.3278,9.1,,14.7,,,WOUND DEBRIDEMENTS FOR INJ
902,2023-10-01,1.8847,4.6,,6.6,,,WOUND DEBRIDEMENTS FOR INJ
903,2023-10-01,1.2415,2.7,,3.5,,,WOUND DEBRIDEMENTS FOR INJ
904,2023-10-01,3.2562,6.9,,10.0,,,SKIN GRAFTS FOR INJURIES W
905,2023-10-01,1.5837,3.2,,4.7,,,SKIN GRAFTS FOR INJURIES W
906,2023-10-01,1.8816,2.9,,5.1,,,HAND PROCEDURES FOR INJURI
907,2023-10-01,3.7195,6.9,,9.7,Y,,OTHER O.R. PROCEDURES FOR
908,2023-10-01,2.0041,3.8,,5.1,Y,,OTHER O.R. PROCEDURES FOR
909,2023-10-01,1.3563,2.3,,2.8,Y,,OTHER O.R. PROCEDURES FOR
913,2023-10-01,1.4945,3.9,,5.7,,,TRAUMATIC INJURY WITH MCC
914,2023-10-01,0.9077,2.5,,3.2,,,TRAUMATIC INJURY WITHOUT M
915,2023-10-01,1.7740,3.8,,5.4,,,ALLERGIC REACTIONS WITH MC
916,2023-10-01,0.6588,1.8,,2.3,,,ALLERGIC REACTIONS WITHOUT
917,2023-10-01,1.5959,3.9,,5.7,Y,,POISONING AND TOXIC EFFECT
918,2023-10-01,0.8609,2.5,,3.5,Y,,POISONING AND TOXIC EFFECT
919,2023-10-01,1.8247,4.4,,6.2,,,COMPLICATIONS OF TREATMENT
920,2023-10-01,1.0338,2.9,,3.9,,,COMPLICATIONS OF TREATMENT
921,2023-10-01,0.6978,2.1,,2.7,,,COMPLICATIONS OF TREATMENT
922,2023-10-01,1.7449,4.5,,7.7,,,"OTHER INJURY, POISONING AN"
923,2023-10-01,1.0114,2.9,,4.8,,,"OTHER INJURY, POISONING AN"
927,2023-10-01,26.3587,26.4,,36.0,,,EXTENSIVE BURNS OR FULL TH
928,2023-10-01,6.9197,12.6,,17.1,,,FULL THICKNESS BURN WITH S
929,2023-10-01,3.2155,6.0,,8.3,,,FULL THICKNESS BURN WITH S
933,2023-10-01,3.0320,2.5,,5.0,,,EXTENSIVE BURNS OR FULL TH
934,2023-10-01,2.0925,4.9,,7.3,,,FULL THICKNESS BURN WITHOU
935,2023-10-01,2.0411,3.7,,5.5,,,NON-EXTENSIVE BURNS
939,2023-10-01,3.2153,6.3,,9.4,,,O.R. PROCEDURES WITH DIAGN
940,2023-10-01,2.1666,3.2,,4.6,,,O.R. PROCEDURES WITH DIAGN
941,2023-10-01,1.8560,1.8,,2.3,,,O.R. PROCEDURES WITH DIAGN
945,2023-10-01,1.5095,4.8,,6.7,Y,,REHABILITATION WITH CC/MCC
946,2023-10-01,1.0127,3.2,,4.5,Y,,REHABILITATION WITHOUT CC/
947,2023-10-01,1.2516,3.7,,5.3,Y,,SIGNS AND SYMPTOMS WITH MC
948,2023-10-01,0.8010,2.6,,3.5,Y,,SIGNS AND SYMPTOMS WITHOUT
949,2023-10-01,1.0728,4.4,,6.4,,,AFTERCARE WITH CC/MCC
950,2023-10-01,0.6386,2.9,,4.0,,,AFTERCARE WITHOUT CC/MCC
951,2023-10-01,0.5900,1.8,,2.8,,,OTHER FACTORS INFLUENCING
955,2023-10-01,6.0902,8.3,,12.2,,,CRANIOTOMY FOR MULTIPLE SI
956,2023-10-01,3.8782,6.3,,8.0,Y,,"LIMB REATTACHMENT, HIP AND"
957,2023-10-01,7.2325,10.0,,14.5,,,OTHER O.R. PROCEDURES FOR
958,2023-10-01,4.0448,6.7,,8.2,,,OTHER O.R. PROCEDURES FOR
959,2023-10-01,2.5324,4.0,,5.0,,,OTHER O.R. PROCEDURES FOR
963,2023-10-01,2.7343,5.6,,8.2,,,OTHER MULTIPLE SIGNIFICANT
964,2023-10-01,1.5010,3.9,,5.0,,,OTHER MULTIPLE SIGNIFICANT
965,2023-10-01,0.9559,2.7,,3.2,,,OTHER MULTIPLE SIGNIFICANT
969,2023-10-01,6.8726,13.4,,20.2,,,HIV WITH EXTENSIVE O.R. PR
970,2023-10-01,2.7796,5.8,,8.1,,,HIV WITH EXTENSIVE O.R. PR
974,2023-10-01,2.9165,7.0,,10.5,,,HIV WITH MAJOR RELATED CON
975,2023-10-01,1.3633,4.1,,5.9,,,HIV WITH MAJOR RELATED CON
976,2023-10-01,0.8453,2.8,,3.6,,,HIV WITH MAJOR RELATED CON
977,2023-10-01,1.4161,3.9,,6.2,,,HIV WITH OR WITHOUT OTHER
981,2023-10-01,4.7404,9.0,,12.8,Y,,EXTENSIVE O.R. PROCEDURES
982,2023-10-01,2.4860,4.3,,5.9,Y,,EXTENSIVE O.R. PROCEDURES
983,2023-10-01,1.6352,1.9,,2.5,Y,,EXTENSIVE O.R. PROCEDURES
987,2023-10-01,3.3767,8.2,,11.4,Y,Y,NON-EXTENSIVE O.R. PROCEDU
988,2023-10-01,1.6970,4.3,,5.9,Y,Y,NON-EXTENSIVE O.R. PROCEDU
989,2023-10-01,1.0803,2.3,,3.0,Y,Y,NON-EXTENSIVE O.R. PROCEDU
998,2023-10-01,0.0000,0.0,,0.0,,,PRINCIPAL DIAGNOSIS INVALI
999,2023-10-01,0.0000,0.0,,0.0,,,UNGROUPABLE
