diagnosticRelatedGroup,effectiveDate,weight,geometricMeanLengthOfStay,lowVolumeDrg,arithmeticMeanLengthOfStay,postAcuteCare,specialPaymentPostAcuteCare,description
730,2020-10-01,0.5657,1.8, ,2.2, , ,OTHER MALE REPRODUCTIVE SY
734,2020-10-01,2.2228,3.5, ,5.0, , ,"PELVIC EVISCERATION, RADIC"
735,2020-10-01,1.4135,1.7, ,2.0, , ,"PELVIC EVISCERATION, RADIC"
736,2020-10-01,4.2582,8.4, ,10.5, , ,UTERINE AND ADNEXA PROCEDU
737,2020-10-01,2.0582,4.2, ,4.9, , ,UTERINE AND ADNEXA PROCEDU
738,2020-10-01,1.4766,2.6, ,2.9, , ,UTERINE AND ADNEXA PROCEDU
739,2020-10-01,3.8217,6.6, ,9.5, , ,UTERINE AND ADNEXA PROCEDU
740,2020-10-01,1.8000,2.8, ,3.7, , ,UTERINE AND ADNEXA PROCEDU
741,2020-10-01,1.2795,1.6, ,1.9, , ,UTERINE AND ADNEXA PROCEDU
742,2020-10-01,1.7170,2.8, ,3.8, , ,UTERINE AND ADNEXA PROCEDU
743,2020-10-01,1.1323,1.7, ,1.9, , ,UTERINE AND ADNEXA PROCEDU
744,2020-10-01,1.7940,4.4, ,5.9, , ,"D&C, CONIZATION, LAPAROSCO"
745,2020-10-01,1.1705,2.2, ,2.6, , ,"D&C, CONIZATION, LAPAROSCO"
746,2020-10-01,1.6094,3.2, ,4.9, , ,"VAGINA, CERVIX AND VULVA P"
747,2020-10-01,0.9380,1.5, ,1.8, , ,"VAGINA, CERVIX AND VULVA P"
748,2020-10-01,1.3483,1.6, ,2.0, , ,FEMALE REPRODUCTIVE SYSTEM
749,2020-10-01,2.7074,5.6, ,7.7, , ,OTHER FEMALE REPRODUCTIVE
750,2020-10-01,1.4659,2.3, ,2.8, , ,OTHER FEMALE REPRODUCTIVE
754,2020-10-01,1.8210,5.0, ,7.0, , ,"MALIGNANCY, FEMALE REPRODU"
755,2020-10-01,1.1276,3.3, ,4.3, , ,"MALIGNANCY, FEMALE REPRODU"
756,2020-10-01,0.9161,2.1, ,2.5, , ,"MALIGNANCY, FEMALE REPRODU"
757,2020-10-01,1.5221,4.7, ,6.3, , ,"INFECTIONS, FEMALE REPRODU"
758,2020-10-01,0.9670,3.6, ,4.4, , ,"INFECTIONS, FEMALE REPRODU"
759,2020-10-01,0.6832,2.7, ,3.2, , ,"INFECTIONS, FEMALE REPRODU"
760,2020-10-01,0.9226,2.6, ,3.4, , ,MENSTRUAL AND OTHER FEMALE
761,2020-10-01,0.5900,1.8, ,2.3, , ,MENSTRUAL AND OTHER FEMALE
768,2020-10-01,1.1708,3.1, ,4.5, , ,VAGINAL DELIVERY WITH O.R.
769,2020-10-01,1.6204,2.9, ,4.3, , ,POSTPARTUM AND POST ABORTI
770,2020-10-01,0.8881,1.8, ,2.3, , ,"ABORTION WITH D&C, ASPIRAT"
776,2020-10-01,0.7688,2.5, ,3.4, , ,POSTPARTUM AND POST ABORTI
779,2020-10-01,1.0404,2.0, ,2.9, , ,ABORTION WITHOUT D&C
783,2020-10-01,1.8727,4.8, ,7.2, , ,CESAREAN SECTION WITH STER
784,2020-10-01,1.0949,3.3, ,4.4, , ,CESAREAN SECTION WITH STER
785,2020-10-01,0.9153,2.7, ,3.3, , ,CESAREAN SECTION WITH STER
786,2020-10-01,1.5911,4.3, ,5.7, , ,CESAREAN SECTION WITHOUT S
787,2020-10-01,1.0627,3.5, ,4.1, , ,CESAREAN SECTION WITHOUT S
788,2020-10-01,0.8871,3.0, ,3.2, , ,CESAREAN SECTION WITHOUT S
789,2020-10-01,1.7185,1.8, ,1.8, , ,"NEONATES, DIED OR TRANSFER"
790,2020-10-01,5.6671,17.9, ,17.9, , ,EXTREME IMMATURITY OR RESP
791,2020-10-01,3.8704,13.3, ,13.3, , ,PREMATURITY WITH MAJOR PRO
792,2020-10-01,2.3353,8.6, ,8.6, , ,PREMATURITY WITHOUT MAJOR
793,2020-10-01,3.9757,4.7, ,4.7, , ,FULL TERM NEONATE WITH MAJ
794,2020-10-01,1.4072,3.4, ,3.4, , ,NEONATE WITH OTHER SIGNIFI
795,2020-10-01,0.1905,3.1, ,3.1, , ,NORMAL NEWBORN
796,2020-10-01,1.0679,3.6, ,5.7, , ,VAGINAL DELIVERY WITH STER
797,2020-10-01,0.9199,2.4, ,2.6, , ,VAGINAL DELIVERY WITH STER
798,2020-10-01,0.8273,2.1, ,2.3, , ,VAGINAL DELIVERY WITH STER
799,2020-10-01,5.1439,7.8, ,10.7, , ,SPLENECTOMY WITH MCC
800,2020-10-01,2.9514,5.0, ,6.4, , ,SPLENECTOMY WITH CC
801,2020-10-01,1.6835,2.6, ,3.1, , ,SPLENECTOMY WITHOUT CC/MCC
802,2020-10-01,3.7087,7.5, ,11.0, , ,OTHER O.R. PROCEDURES OF T
803,2020-10-01,1.8848,3.9, ,5.2, , ,OTHER O.R. PROCEDURES OF T
804,2020-10-01,1.3642,2.0, ,2.5, , ,OTHER O.R. PROCEDURES OF T
805,2020-10-01,1.0268,2.9, ,4.0, , ,VAGINAL DELIVERY WITHOUT S
806,2020-10-01,0.7339,2.3, ,2.7, , ,VAGINAL DELIVERY WITHOUT S
807,2020-10-01,0.6411,2.1, ,2.3, , ,VAGINAL DELIVERY WITHOUT S
808,2020-10-01,2.1779,5.3, ,7.3, , ,MAJOR HEMATOLOGICAL AND IM
809,2020-10-01,1.2217,3.5, ,4.4, , ,MAJOR HEMATOLOGICAL AND IM
810,2020-10-01,0.9607,2.5, ,3.2, , ,MAJOR HEMATOLOGICAL AND IM
811,2020-10-01,1.3776,3.6, ,4.8, , ,RED BLOOD CELL DISORDERS W
812,2020-10-01,0.8797,2.7, ,3.4, , ,RED BLOOD CELL DISORDERS W
813,2020-10-01,1.5447,3.6, ,4.7, , ,COAGULATION DISORDERS
814,2020-10-01,1.8907,4.5, ,6.5, , ,RETICULOENDOTHELIAL AND IM
815,2020-10-01,0.9925,2.9, ,3.8, , ,RETICULOENDOTHELIAL AND IM
816,2020-10-01,0.6609,2.2, ,2.6, , ,RETICULOENDOTHELIAL AND IM
817,2020-10-01,2.3018,4.1, ,6.6, , ,OTHER ANTEPARTUM DIAGNOSES
818,2020-10-01,1.3165,3.0, ,4.2, , ,OTHER ANTEPARTUM DIAGNOSES
819,2020-10-01,0.9979,1.8, ,2.2, , ,OTHER ANTEPARTUM DIAGNOSES
820,2020-10-01,5.6873,10.6, ,14.7, , ,LYMPHOMA AND LEUKEMIA WITH
821,2020-10-01,2.1551,3.7, ,5.4, , ,LYMPHOMA AND LEUKEMIA WITH
822,2020-10-01,1.2516,1.8, ,2.3, , ,LYMPHOMA AND LEUKEMIA WITH
823,2020-10-01,4.4971,10.3, ,13.6, , ,LYMPHOMA AND NON-ACUTE LEU
824,2020-10-01,2.3627,5.3, ,7.1, , ,LYMPHOMA AND NON-ACUTE LEU
825,2020-10-01,1.4007,2.4, ,3.4, , ,LYMPHOMA AND NON-ACUTE LEU
826,2020-10-01,5.0368,9.9, ,13.5, , ,MYELOPROLIFERATIVE DISORDE
827,2020-10-01,2.4976,4.9, ,6.2, , ,MYELOPROLIFERATIVE DISORDE
828,2020-10-01,1.6777,2.8, ,3.4, , ,MYELOPROLIFERATIVE DISORDE
829,2020-10-01,3.2057,6.2, ,9.0, , ,MYELOPROLIFERATIVE DISORDE
830,2020-10-01,1.4765,2.3, ,2.9, , ,MYELOPROLIFERATIVE DISORDE
831,2020-10-01,1.1211,3.4, ,4.7, , ,OTHER ANTEPARTUM DIAGNOSES
832,2020-10-01,0.7798,2.5, ,4.0, , ,OTHER ANTEPARTUM DIAGNOSES
833,2020-10-01,0.5360,1.9, ,2.7, , ,OTHER ANTEPARTUM DIAGNOSES
834,2020-10-01,6.0501,10.0, ,16.6, , ,ACUTE LEUKEMIA WITHOUT MAJ
835,2020-10-01,2.1137,4.2, ,6.6, , ,ACUTE LEUKEMIA WITHOUT MAJ
836,2020-10-01,1.1696,2.7, ,3.9, , ,ACUTE LEUKEMIA WITHOUT MAJ
837,2020-10-01,5.6991,11.5, ,17.1, , ,CHEMOTHERAPY WITH ACUTE LE
838,2020-10-01,2.2588,5.5, ,7.3, , ,CHEMOTHERAPY WITH ACUTE LE
839,2020-10-01,1.4863,4.4, ,4.9, , ,CHEMOTHERAPY WITH ACUTE LE
840,2020-10-01,3.2157,6.7, ,9.6,Y, ,LYMPHOMA AND NON-ACUTE LEU
841,2020-10-01,1.6208,4.0, ,5.4,Y, ,LYMPHOMA AND NON-ACUTE LEU
842,2020-10-01,1.0953,2.8, ,3.6,Y, ,LYMPHOMA AND NON-ACUTE LEU
843,2020-10-01,1.9029,5.3, ,7.2, , ,OTHER MYELOPROLIFERATIVE D
844,2020-10-01,1.1805,3.5, ,4.7, , ,OTHER MYELOPROLIFERATIVE D
845,2020-10-01,0.8474,2.6, ,3.4, , ,OTHER MYELOPROLIFERATIVE D
846,2020-10-01,2.6699,5.9, ,7.9, , ,CHEMOTHERAPY WITHOUT ACUTE
847,2020-10-01,1.3352,3.6, ,4.1, , ,CHEMOTHERAPY WITHOUT ACUTE
848,2020-10-01,1.0290,3.0, ,3.5, , ,CHEMOTHERAPY WITHOUT ACUTE
849,2020-10-01,2.4875,6.2, ,9.3, , ,RADIOTHERAPY
853,2020-10-01,4.9446,9.6, ,12.5,Y, ,INFECTIOUS AND PARASITIC D
854,2020-10-01,2.0944,5.3, ,6.6,Y, ,INFECTIOUS AND PARASITIC D
855,2020-10-01,1.4950,3.3, ,4.0,Y, ,INFECTIOUS AND PARASITIC D
856,2020-10-01,4.5457,9.0, ,12.0,Y, ,POSTOPERATIVE OR POST-TRAU
857,2020-10-01,2.0347,5.2, ,6.5,Y, ,POSTOPERATIVE OR POST-TRAU
858,2020-10-01,1.3484,3.5, ,4.4,Y, ,POSTOPERATIVE OR POST-TRAU
862,2020-10-01,1.8788,5.0, ,6.6,Y, ,POSTOPERATIVE AND POST-TRA
863,2020-10-01,0.9774,3.4, ,4.2,Y, ,POSTOPERATIVE AND POST-TRA
864,2020-10-01,0.8750,2.7, ,3.3, , ,FEVER AND INFLAMMATORY CON
865,2020-10-01,1.4789,3.9, ,5.5, , ,VIRAL ILLNESS WITH MCC
866,2020-10-01,0.8372,2.7, ,3.4, , ,VIRAL ILLNESS WITHOUT MCC
867,2020-10-01,2.2295,5.5, ,7.6,Y, ,OTHER INFECTIOUS AND PARAS
868,2020-10-01,1.0584,3.5, ,4.4,Y, ,OTHER INFECTIOUS AND PARAS
869,2020-10-01,0.7260,2.5, ,3.0,Y, ,OTHER INFECTIOUS AND PARAS
870,2020-10-01,6.4248,12.4, ,14.5,Y, ,SEPTICEMIA OR SEVERE SEPSI
871,2020-10-01,1.8682,4.8, ,6.2,Y, ,SEPTICEMIA OR SEVERE SEPSI
872,2020-10-01,1.0216,3.5, ,4.2,Y, ,SEPTICEMIA OR SEVERE SEPSI
876,2020-10-01,3.2613,7.0, ,13.7, , ,O.R. PROCEDURES WITH PRINC
880,2020-10-01,0.8636,2.6, ,3.7, , ,ACUTE ADJUSTMENT REACTION
881,2020-10-01,0.8014,3.9, ,5.3, , ,DEPRESSIVE NEUROSES
882,2020-10-01,0.8230,3.2, ,4.7, , ,NEUROSES EXCEPT DEPRESSIVE
883,2020-10-01,1.5783,5.1, ,9.8, , ,DISORDERS OF PERSONALITY A
884,2020-10-01,1.4438,4.5, ,7.3,Y, ,ORGANIC DISTURBANCES AND I
885,2020-10-01,1.2371,5.9, ,8.8, , ,PSYCHOSES
886,2020-10-01,1.2215,4.3, ,7.6, , ,BEHAVIORAL AND DEVELOPMENT
887,2020-10-01,1.0787,3.0, ,4.7, , ,OTHER MENTAL DISORDER DIAG
894,2020-10-01,0.5475,2.0, ,2.7, , ,"ALCOHOL, DRUG ABUSE OR DEP"
895,2020-10-01,1.5920,8.9, ,11.9, , ,"ALCOHOL, DRUG ABUSE OR DEP"
896,2020-10-01,1.7770,4.9, ,7.0,Y, ,"ALCOHOL, DRUG ABUSE OR DEP"
897,2020-10-01,0.8255,3.4, ,4.3,Y, ,"ALCOHOL, DRUG ABUSE OR DEP"
901,2020-10-01,4.2622,8.8, ,12.9, , ,WOUND DEBRIDEMENTS FOR INJ
902,2020-10-01,1.9624,4.8, ,6.6, , ,WOUND DEBRIDEMENTS FOR INJ
903,2020-10-01,1.1344,2.6, ,3.4, , ,WOUND DEBRIDEMENTS FOR INJ
904,2020-10-01,3.7214,7.1, ,10.6, , ,SKIN GRAFTS FOR INJURIES W
905,2020-10-01,1.6466,3.3, ,4.3, , ,SKIN GRAFTS FOR INJURIES W
906,2020-10-01,1.7938,2.8, ,4.5, , ,HAND PROCEDURES FOR INJURI
907,2020-10-01,3.9571,6.9, ,9.6,Y, ,OTHER O.R. PROCEDURES FOR
908,2020-10-01,2.0404,3.9, ,5.2,Y, ,OTHER O.R. PROCEDURES FOR
909,2020-10-01,1.3746,2.4, ,2.9,Y, ,OTHER O.R. PROCEDURES FOR
913,2020-10-01,1.6364,3.7, ,5.5, , ,TRAUMATIC INJURY WITH MCC
914,2020-10-01,0.8886,2.5, ,3.2, , ,TRAUMATIC INJURY WITHOUT M
915,2020-10-01,1.6976,3.7, ,5.0, , ,ALLERGIC REACTIONS WITH MC
916,2020-10-01,0.6573,1.8, ,2.2, , ,ALLERGIC REACTIONS WITHOUT
917,2020-10-01,1.4775,3.5, ,4.9,Y, ,POISONING AND TOXIC EFFECT
918,2020-10-01,0.7911,2.3, ,3.1,Y, ,POISONING AND TOXIC EFFECT
919,2020-10-01,1.8344,4.2, ,6.0, , ,COMPLICATIONS OF TREATMENT
920,2020-10-01,1.0273,2.9, ,3.8, , ,COMPLICATIONS OF TREATMENT
921,2020-10-01,0.6914,2.1, ,2.6, , ,COMPLICATIONS OF TREATMENT
922,2020-10-01,1.5876,4.1, ,6.3, , ,"OTHER INJURY, POISONING AN"
923,2020-10-01,0.9304,2.7, ,4.3, , ,"OTHER INJURY, POISONING AN"
927,2020-10-01,21.0309,26.0, ,35.4, , ,EXTENSIVE BURNS OR FULL TH
928,2020-10-01,6.5262,11.7, ,16.4, , ,FULL THICKNESS BURN WITH S
929,2020-10-01,3.0089,5.9, ,7.9, , ,FULL THICKNESS BURN WITH S
933,2020-10-01,2.2576,2.4, ,4.1, , ,EXTENSIVE BURNS OR FULL TH
934,2020-10-01,1.9403,4.3, ,6.8, , ,FULL THICKNESS BURN WITHOU
935,2020-10-01,1.9333,3.6, ,5.5, , ,NON-EXTENSIVE BURNS
939,2020-10-01,3.3862,6.6, ,10.0, , ,O.R. PROCEDURES WITH DIAGN
940,2020-10-01,2.2176,3.5, ,4.9, , ,O.R. PROCEDURES WITH DIAGN
941,2020-10-01,1.9247,2.2, ,2.8, , ,O.R. PROCEDURES WITH DIAGN
945,2020-10-01,1.4847,5.0, ,7.1,Y, ,REHABILITATION WITH CC/MCC
946,2020-10-01,1.1272,3.2, ,4.3,Y, ,REHABILITATION WITHOUT CC/
947,2020-10-01,1.1901,3.5, ,4.8,Y, ,SIGNS AND SYMPTOMS WITH MC
948,2020-10-01,0.7856,2.6, ,3.3,Y, ,SIGNS AND SYMPTOMS WITHOUT
949,2020-10-01,1.1071,4.3, ,6.1, , ,AFTERCARE WITH CC/MCC
950,2020-10-01,0.7389,3.0, ,4.3, , ,AFTERCARE WITHOUT CC/MCC
951,2020-10-01,0.5582,1.8, ,2.6, , ,OTHER FACTORS INFLUENCING
955,2020-10-01,6.2880,7.3, ,11.1, , ,CRANIOTOMY FOR MULTIPLE SI
956,2020-10-01,3.8488,6.0, ,7.4,Y, ,"LIMB REATTACHMENT, HIP AND"
957,2020-10-01,7.4208,9.1, ,13.1, , ,OTHER O.R. PROCEDURES FOR
958,2020-10-01,4.2054,6.7, ,8.2, , ,OTHER O.R. PROCEDURES FOR
959,2020-10-01,2.7342,4.2, ,5.1, , ,OTHER O.R. PROCEDURES FOR
963,2020-10-01,2.7242,5.2, ,7.6, , ,OTHER MULTIPLE SIGNIFICANT
964,2020-10-01,1.4884,3.9, ,4.9, , ,OTHER MULTIPLE SIGNIFICANT
965,2020-10-01,0.9129,2.6, ,3.2, , ,OTHER MULTIPLE SIGNIFICANT
969,2020-10-01,5.7874,11.1, ,15.5, , ,HIV WITH EXTENSIVE O.R. PR
970,2020-10-01,2.9451,6.8, ,9.2, , ,HIV WITH EXTENSIVE O.R. PR
974,2020-10-01,2.6857,6.3, ,8.8, , ,HIV WITH MAJOR RELATED CON
975,2020-10-01,1.2791,4.0, ,5.3, , ,HIV WITH MAJOR RELATED CON
976,2020-10-01,0.9491,3.0, ,4.4, , ,HIV WITH MAJOR RELATED CON
977,2020-10-01,1.3208,3.6, ,5.0, , ,HIV WITH OR WITHOUT OTHER
981,2020-10-01,4.6078,8.4, ,11.7,Y, ,EXTENSIVE O.R. PROCEDURES
982,2020-10-01,2.5412,4.7, ,6.2,Y, ,EXTENSIVE O.R. PROCEDURES
983,2020-10-01,1.6548,2.3, ,3.0,Y, ,EXTENSIVE O.R. PROCEDURES
987,2020-10-01,3.2621,7.7, ,10.4,Y,Y,NON-EXTENSIVE O.R. PROCEDU
988,2020-10-01,1.6807,4.3, ,5.7,Y,Y,NON-EXTENSIVE O.R. PROCEDU
989,2020-10-01,1.1159,2.3, ,3.0,Y,Y,NON-EXTENSIVE O.R. PROCEDU
998,2020-10-01,0.0000,0.0, ,0.0, , ,PRINCIPAL DIAGNOSIS INVALI
999,2020-10-01,0.0000,0.0, ,0.0, , ,UNGROUPABLE
