code,category,effectiveDate
DT12B8Z,6,20241001
DT12B9Z,6,20241001
DT12BB1,6,20241001
DT12BBZ,6,20241001
DT12BCZ,6,20241001
DT12BYZ,6,20241001
DT1397Z,6,20241001
DT1398Z,6,20241001
DT1399Z,6,20241001
DT139BZ,6,20241001
DT139CZ,6,20241001
DT139YZ,6,20241001
DT13B6Z,6,20241001
DT13B7Z,6,20241001
DT13B8Z,6,20241001
DT13B9Z,6,20241001
DT13BB1,6,20241001
DT13BBZ,6,20241001
DT13BCZ,6,20241001
DT13BYZ,6,20241001
DTY07ZZ,6,20241001
DTY08ZZ,6,20241001
DTY0CZZ,6,20241001
DTY0FZZ,6,20241001
DTY17ZZ,6,20241001
DTY18ZZ,6,20241001
DTY1CZZ,6,20241001
DTY1FZZ,6,20241001
DTY27ZZ,6,20241001
DTY28ZZ,6,20241001
DTY2CZZ,6,20241001
DTY2FZZ,6,20241001
DTY37ZZ,6,20241001
DTY38ZZ,6,20241001
DTY3CZZ,6,20241001
DTY3FZZ,6,20241001
DU000ZZ,6,20241001
DU001ZZ,6,20241001
DU002ZZ,6,20241001
DU003Z0,6,20241001
DU003ZZ,6,20241001
DU004ZZ,6,20241001
DU005ZZ,6,20241001
DU006ZZ,6,20241001
DU010ZZ,6,20241001
DU011ZZ,6,20241001
DU012ZZ,6,20241001
DU013Z0,6,20241001
DU013ZZ,6,20241001
DU014ZZ,6,20241001
DU015ZZ,6,20241001
DU016ZZ,6,20241001
DU020ZZ,6,20241001
DU021ZZ,6,20241001
DU022ZZ,6,20241001
DU023Z0,6,20241001
DU023ZZ,6,20241001
DU024ZZ,6,20241001
DU025ZZ,6,20241001
DU026ZZ,6,20241001
DU1097Z,6,20241001
DU1098Z,6,20241001
DU1099Z,6,20241001
DU109BZ,6,20241001
DU109CZ,6,20241001
DU109YZ,6,20241001
DU10B6Z,6,20241001
DU10B7Z,6,20241001
DU10B8Z,6,20241001
DU10B9Z,6,20241001
DU10BB1,6,20241001
DU10BBZ,6,20241001
DU10BCZ,6,20241001
DU10BYZ,6,20241001
DU1197Z,6,20241001
DU1198Z,6,20241001
DU1199Z,6,20241001
DU119BZ,6,20241001
DU119CZ,6,20241001
DU119YZ,6,20241001
DU11B6Z,6,20241001
DU11B7Z,6,20241001
DU11B8Z,6,20241001
DU11B9Z,6,20241001
DU11BB1,6,20241001
DU11BBZ,6,20241001
DU11BCZ,6,20241001
DU11BYZ,6,20241001
DU1297Z,6,20241001
DU1298Z,6,20241001
DU1299Z,6,20241001
DU129BZ,6,20241001
DU129CZ,6,20241001
DU129YZ,6,20241001
DU12B6Z,6,20241001
DU12B7Z,6,20241001
DU12B8Z,6,20241001
DU12B9Z,6,20241001
DU12BB1,6,20241001
DU12BBZ,6,20241001
DU12BCZ,6,20241001
DU12BYZ,6,20241001
DUY07ZZ,6,20241001
DUY08ZZ,6,20241001
DUY0CZZ,6,20241001
DUY0FZZ,6,20241001
DUY17ZZ,6,20241001
DUY18ZZ,6,20241001
DUY1CZZ,6,20241001
DUY1FZZ,6,20241001
DUY27ZZ,6,20241001
DUY28ZZ,6,20241001
DUY2CZZ,6,20241001
DUY2FZZ,6,20241001
DV000ZZ,6,20241001
DV001ZZ,6,20241001
DV002ZZ,6,20241001
DV003Z0,6,20241001
DV003ZZ,6,20241001
DV004ZZ,6,20241001
DV005ZZ,6,20241001
DV006ZZ,6,20241001
DV010ZZ,6,20241001
DV011ZZ,6,20241001
DV012ZZ,6,20241001
DV013Z0,6,20241001
DV013ZZ,6,20241001
DV014ZZ,6,20241001
DV015ZZ,6,20241001
DV016ZZ,6,20241001
DV1097Z,6,20241001
DV1098Z,6,20241001
DV1099Z,6,20241001
DV109BZ,6,20241001
DV109CZ,6,20241001
DV109YZ,6,20241001
DV10B6Z,6,20241001
DV10B7Z,6,20241001
DV10B8Z,6,20241001
DV10B9Z,6,20241001
DV10BB1,6,20241001
DV10BBZ,6,20241001
DV10BCZ,6,20241001
DV10BYZ,6,20241001
DV1197Z,6,20241001
DV1198Z,6,20241001
DV1199Z,6,20241001
DV119BZ,6,20241001
DV119CZ,6,20241001
DV119YZ,6,20241001
DV11B6Z,6,20241001
DV11B7Z,6,20241001
DV11B8Z,6,20241001
DV11B9Z,6,20241001
DV11BB1,6,20241001
DV11BBZ,6,20241001
DV11BCZ,6,20241001
DV11BYZ,6,20241001
DVY07ZZ,6,20241001
DVY08ZZ,6,20241001
DVY0CZZ,6,20241001
DVY0FZZ,6,20241001
DVY17ZZ,6,20241001
DVY18ZZ,6,20241001
DVY1FZZ,6,20241001
DW010ZZ,6,20241001
DW011ZZ,6,20241001
DW012ZZ,6,20241001
DW013Z0,6,20241001
DW013ZZ,6,20241001
DW014ZZ,6,20241001
DW015ZZ,6,20241001
DW016ZZ,6,20241001
DW020ZZ,6,20241001
DW021ZZ,6,20241001
DW022ZZ,6,20241001
DW023Z0,6,20241001
DW023ZZ,6,20241001
DW024ZZ,6,20241001
DW025ZZ,6,20241001
DW026ZZ,6,20241001
DW030ZZ,6,20241001
DW031ZZ,6,20241001
DW032ZZ,6,20241001
DW033Z0,6,20241001
DW033ZZ,6,20241001
DW034ZZ,6,20241001
DW035ZZ,6,20241001
DW036ZZ,6,20241001
DW040ZZ,6,20241001
DW041ZZ,6,20241001
DW042ZZ,6,20241001
DW043Z0,6,20241001
DW043ZZ,6,20241001
DW044ZZ,6,20241001
DW045ZZ,6,20241001
DW046ZZ,6,20241001
DW050ZZ,6,20241001
DW051ZZ,6,20241001
DW052ZZ,6,20241001
DW053Z0,6,20241001
DW053ZZ,6,20241001
DW054ZZ,6,20241001
DW055ZZ,6,20241001
DW056ZZ,6,20241001
DW060ZZ,6,20241001
DW061ZZ,6,20241001
DW062ZZ,6,20241001
DW063Z0,6,20241001
DW063ZZ,6,20241001
DW064ZZ,6,20241001
DW065ZZ,6,20241001
DW066ZZ,6,20241001
DW10BB1,6,20241001
DW10BBZ,6,20241001
DW1197Z,6,20241001
DW1198Z,6,20241001
DW1199Z,6,20241001
DW119BZ,6,20241001
DW119CZ,6,20241001
DW119YZ,6,20241001
DW11B6Z,6,20241001
DW11B7Z,6,20241001
DW11B8Z,6,20241001
DW11B9Z,6,20241001
DW11BB1,6,20241001
DW11BBZ,6,20241001
DW11BCZ,6,20241001
DW11BYZ,6,20241001
DW1297Z,6,20241001
DW1298Z,6,20241001
DW1299Z,6,20241001
DW129BZ,6,20241001
DW129CZ,6,20241001
DW129YZ,6,20241001
DW12B6Z,6,20241001
DW12B7Z,6,20241001
DW12B8Z,6,20241001
DW12B9Z,6,20241001
DW12BB1,6,20241001
DW12BBZ,6,20241001
DW12BCZ,6,20241001
DW12BYZ,6,20241001
DW1397Z,6,20241001
DW1398Z,6,20241001
DW1399Z,6,20241001
DW139BZ,6,20241001
DW139CZ,6,20241001
DW139YZ,6,20241001
DW13B6Z,6,20241001
DW13B7Z,6,20241001
DW13B8Z,6,20241001
DW13B9Z,6,20241001
DW13BB1,6,20241001
DW13BBZ,6,20241001
DW13BCZ,6,20241001
DW13BYZ,6,20241001
DW1697Z,6,20241001
DW1698Z,6,20241001
DW1699Z,6,20241001
DW169BZ,6,20241001
DW169CZ,6,20241001
DW169YZ,6,20241001
DW16B6Z,6,20241001
DW16B7Z,6,20241001
DW16B8Z,6,20241001
DW16B9Z,6,20241001
DW16BB1,6,20241001
DW16BBZ,6,20241001
DW16BCZ,6,20241001
DW16BYZ,6,20241001
DW1KBB1,6,20241001
DW1KBBZ,6,20241001
DW1LBB1,6,20241001
DW1LBBZ,6,20241001
DW1PBB1,6,20241001
DW1PBBZ,6,20241001
DW1QBB1,6,20241001
DW1QBBZ,6,20241001
DW1RBB1,6,20241001
DW1RBBZ,6,20241001
DW1XBB1,6,20241001
DW1XBBZ,6,20241001
DW1YBB1,6,20241001
DW1YBBZ,6,20241001
DWY17ZZ,6,20241001
DWY18ZZ,6,20241001
DWY1FZZ,6,20241001
DWY27ZZ,6,20241001
DWY28ZZ,6,20241001
DWY2FZZ,6,20241001
DWY37ZZ,6,20241001
DWY38ZZ,6,20241001
DWY3FZZ,6,20241001
DWY47ZZ,6,20241001
DWY48ZZ,6,20241001
DWY4FZZ,6,20241001
DWY57ZZ,6,20241001
DWY58ZZ,6,20241001
DWY5FZZ,6,20241001
DWY5GDZ,6,20241001
DWY5GFZ,6,20241001
DWY5GGZ,6,20241001
DWY5GHZ,6,20241001
DWY5GYZ,6,20241001
DWY67ZZ,6,20241001
DWY68ZZ,6,20241001
DWY6FZZ,6,20241001
XW01329,6,20241001
XW01348,6,20241001
XW013L9,6,20241001
XW013S9,6,20241001
XW03336,6,20241001
XW03358,6,20241001
XW0338A,6,20241001
XW0339A,6,20241001
XW033B3,6,20241001
XW033CA,6,20241001
XW033D6,6,20241001
XW033FA,6,20241001
XW033P9,6,20241001
XW033Q5,6,20241001
XW033S5,6,20241001
XW04336,6,20241001
XW04358,6,20241001
XW0438A,6,20241001
XW0439A,6,20241001
XW043B3,6,20241001
XW043CA,6,20241001
XW043D6,6,20241001
XW043FA,6,20241001
XW043P9,6,20241001
XW043Q5,6,20241001
XW043S5,6,20241001
XW053T9,6,20241001
XW0DXJ9,6,20241001
5A09357,14,20241001
XW043NA,6,20250401
XW033NA,6,20250401

